Name,Result,Course,Country,Institution,Budget,Researched,Political_Phase,Budget_Level,Academic_Level,Continuation,Dataset_Type,Intake_Month,Intake_Year,Intake_Season,Days_Since_First_Intake,Budget_Midpoint,Phase_Number,Result_Band,Budget_Academic_Score,GPA_Academic_Match
STU_44,3.79,14,0,2,10-15K,1,1,1,2,0,Stable,1,2024,1,79,12500,0,2,3,1
STU_45,2.52,13,6,1,16-20K,0,1,2,1,0,Stable,12,2023,4,32,18000,0,0,3,0
STU_46,2.39,21,0,16,16-20K,1,1,2,0,1,Stable,3,2024,1,139,18000,0,0,2,1
STU_47,3.25,5,0,7,10-15K,1,1,1,1,0,Stable,1,2024,1,66,12500,0,1,2,1
STU_48,2.68,14,4,13,16-20K,1,1,2,1,0,Stable,12,2023,4,47,18000,0,0,3,0
STU_49,2.97,12,6,3,Below 10k,0,1,0,1,0,Stable,1,2024,1,63,8000,0,0,1,0
STU_50,2.81,18,1,18,10-15K,0,1,1,1,0,Stable,12,2023,4,55,12500,0,0,2,0
STU_51,2.52,7,1,18,Below 10k,0,1,0,1,0,Stable,12,2023,4,54,8000,0,0,1,0
STU_52,2.79,17,2,6,10-15K,0,1,1,1,0,Stable,3,2024,1,129,12500,0,0,2,0
STU_53,3.29,9,7,0,Below 10k,0,1,0,1,1,Stable,1,2024,1,88,8000,0,1,1,1
STU_54,3.75,7,7,0,10-15K,0,1,1,2,0,Stable,11,2023,4,5,12500,0,2,3,1
STU_55,2.95,7,7,0,16-20K,0,1,2,1,0,Stable,11,2023,4,13,18000,0,0,3,0
STU_56,3.88,1,4,13,Below 10k,0,1,0,2,0,Stable,2,2024,1,100,8000,0,2,2,1
STU_57,2.94,10,7,0,16-20K,1,1,2,1,0,Stable,3,2024,1,123,18000,0,0,3,0
STU_58,3.78,12,3,8,16-20K,1,1,2,2,0,Stable,3,2024,1,134,18000,0,2,4,1
STU_59,3.82,6,1,17,10-15K,1,1,1,2,0,Stable,1,2024,1,79,12500,0,2,3,1
STU_60,2.94,7,1,18,10-15K,0,1,1,1,0,Stable,2,2024,1,113,12500,0,0,2,0
STU_61,2.95,15,6,1,Below 10k,1,1,0,1,0,Stable,2,2024,1,102,8000,0,0,1,0
STU_62,3.16,7,7,0,16-20K,1,1,2,1,1,Stable,11,2023,4,23,18000,0,1,3,1
STU_63,2.8,14,0,16,10-15K,1,1,1,1,0,Stable,12,2023,4,34,12500,0,0,2,0
STU_64,2.65,10,2,6,10-15K,1,1,1,1,0,Stable,3,2024,1,145,12500,0,0,2,0
STU_65,2.73,5,3,8,16-20K,1,1,2,1,0,Stable,3,2024,1,148,18000,0,0,3,0
STU_66,2.54,0,1,18,16-20K,1,1,2,1,0,Stable,2,2024,1,105,18000,0,0,3,0
STU_67,3.33,13,5,9,Below 10k,1,1,0,1,0,Stable,3,2024,1,121,8000,0,1,1,1
STU_68,2.69,9,7,0,Below 10k,0,1,0,1,0,Stable,11,2023,4,13,8000,0,0,1,0
STU_69,3.44,2,5,9,10-15K,0,1,1,1,0,Stable,2,2024,1,106,12500,0,2,2,0
STU_70,3.08,12,3,8,16-20K,0,1,2,1,0,Stable,2,2024,1,119,18000,0,1,3,1
STU_71,3.27,2,5,9,16-20K,0,1,2,1,0,Stable,3,2024,1,143,18000,0,1,3,1
STU_72,2.59,5,3,8,Below 10k,0,1,0,1,1,Stable,12,2023,4,48,8000,0,0,1,0
STU_73,2.37,9,7,0,Below 10k,0,1,0,0,1,Stable,11,2023,4,28,8000,0,0,0,1
STU_74,2.4,16,6,10,10-15K,1,1,1,0,0,Stable,1,2024,1,88,12500,0,0,1,1
STU_75,3.6,9,7,0,Below 10k,0,1,0,2,0,Stable,11,2023,4,25,8000,0,2,2,1
STU_76,3.84,9,7,0,16-20K,1,1,2,2,0,Stable,12,2023,4,30,18000,0,2,4,1
STU_77,2.62,9,2,6,Below 10k,0,1,0,1,0,Stable,3,2024,1,140,8000,0,0,1,0
STU_78,3.2,18,0,4,16-20K,0,1,2,1,0,Stable,12,2023,4,55,18000,0,1,3,1
STU_79,2.65,10,2,6,16-20K,0,1,2,1,0,Stable,12,2023,4,53,18000,0,0,3,0
STU_80,3.19,9,0,16,10-15K,1,1,1,1,0,Stable,12,2023,4,50,12500,0,1,2,1
STU_81,3.7,10,7,0,Below 10k,1,1,0,2,0,Stable,2,2024,1,115,8000,0,2,2,1
STU_82,2.88,19,6,10,10-15K,1,1,1,1,0,Stable,12,2023,4,53,12500,0,0,2,0
STU_83,2.96,18,1,18,16-20K,1,1,2,1,0,Stable,12,2023,4,45,18000,0,0,3,0
STU_84,3.47,5,1,11,Below 10k,1,1,0,1,0,Stable,11,2023,4,18,8000,0,2,1,0
STU_85,3.85,22,3,8,Below 10k,0,1,0,2,0,Stable,2,2024,1,115,8000,0,2,2,1
STU_86,2.89,13,5,9,10-15K,0,1,1,1,0,Stable,11,2023,4,27,12500,0,0,2,0
STU_87,2.18,0,7,0,16-20K,0,1,2,0,0,Stable,1,2024,1,84,18000,0,0,2,1
STU_88,3.35,6,1,11,Below 10k,0,1,0,1,1,Stable,11,2023,4,26,8000,0,1,1,1
STU_89,2.41,7,7,0,Below 10k,1,1,0,0,0,Stable,3,2024,1,124,8000,0,0,0,1
STU_90,3.53,15,6,3,Below 10k,0,1,0,2,0,Stable,3,2024,1,145,8000,0,2,2,1
STU_91,2.03,14,0,7,16-20K,0,1,2,0,0,Stable,3,2024,1,146,18000,0,0,2,1
STU_92,3.74,9,7,0,16-20K,1,1,2,2,1,Stable,12,2023,4,30,18000,0,2,4,1
STU_93,2.84,8,7,0,16-20K,1,1,2,1,1,Stable,1,2024,1,85,18000,0,0,3,0
STU_94,3.23,6,6,12,Below 10k,1,1,0,1,0,Stable,12,2023,4,34,8000,0,1,1,1
STU_95,3.74,5,3,8,Below 10k,1,1,0,2,1,Stable,11,2023,4,11,8000,0,2,2,1
STU_96,2.95,22,3,8,Below 10k,1,1,0,1,0,Stable,1,2024,1,91,8000,0,0,1,0
STU_97,3.18,7,1,17,Below 10k,1,1,0,1,1,Stable,3,2024,1,122,8000,0,1,1,1
STU_98,3.06,9,7,0,Below 10k,0,1,0,1,0,Stable,1,2024,1,72,8000,0,1,1,1
STU_99,2.21,11,5,9,16-20K,0,1,2,0,0,Stable,3,2024,1,129,18000,0,0,2,1
STU_100,3.08,8,7,0,16-20K,1,1,2,1,0,Stable,2,2024,1,120,18000,0,1,3,1
STU_101,3.83,0,7,0,Below 10k,1,1,0,2,0,Stable,3,2024,1,128,8000,0,2,2,1
STU_102,3.42,13,6,10,16-20K,0,1,2,1,1,Stable,12,2023,4,54,18000,0,2,3,0
STU_103,3.61,18,1,17,Below 10k,1,1,0,2,0,Stable,3,2024,1,125,8000,0,2,2,1
STU_104,2.85,15,6,10,Below 10k,0,1,0,1,0,Stable,3,2024,1,123,8000,0,0,1,0
STU_105,3.22,4,4,13,10-15K,0,1,1,1,0,Stable,11,2023,4,22,12500,0,1,2,1
STU_106,3.23,13,0,5,Below 10k,0,1,0,1,0,Stable,2,2024,1,92,8000,0,1,1,1
STU_107,3.61,7,1,11,Below 10k,0,1,0,2,0,Stable,1,2024,1,64,8000,0,2,2,1
STU_108,2.54,3,2,6,16-20K,0,1,2,1,0,Stable,12,2023,4,55,18000,0,0,3,0
STU_109,2.59,14,4,13,Below 10k,0,1,0,1,0,Stable,3,2024,1,145,8000,0,0,1,0
STU_110,3.46,12,3,8,Below 10k,1,1,0,1,0,Stable,1,2024,1,84,8000,0,2,1,0
STU_111,3.19,9,2,6,Below 10k,0,1,0,1,0,Stable,1,2024,1,78,8000,0,1,1,1
STU_112,3.45,17,2,6,16-20K,1,1,2,1,0,Stable,1,2024,1,80,18000,0,2,3,0
STU_113,3.09,13,5,9,Below 10k,0,1,0,1,0,Stable,12,2023,4,33,8000,0,1,1,1
STU_114,3.04,1,4,13,10-15K,0,1,1,1,0,Stable,11,2023,4,23,12500,0,1,2,1
STU_115,2.64,19,6,3,16-20K,0,1,2,1,0,Stable,11,2023,4,17,18000,0,0,3,0
STU_116,3.24,22,3,8,10-15K,0,1,1,1,0,Stable,1,2024,1,85,12500,0,1,2,1
STU_117,3.07,7,1,18,10-15K,0,1,1,1,0,Stable,2,2024,1,104,12500,0,1,2,1
STU_118,3.44,12,6,12,10-15K,0,1,1,1,0,Stable,12,2023,4,38,12500,0,2,2,0
STU_119,3.48,17,2,6,16-20K,0,1,2,1,0,Stable,2,2024,1,111,18000,0,2,3,0
STU_120,3.13,12,3,8,Below 10k,0,1,0,1,1,Stable,12,2023,4,30,8000,0,1,1,1
STU_121,2.7,1,4,13,10-15K,0,1,1,1,0,Stable,3,2024,1,139,12500,0,0,2,0
STU_122,3.33,2,5,9,10-15K,1,1,1,1,0,Stable,1,2024,1,78,12500,0,1,2,1
STU_123,2.92,1,4,13,10-15K,1,1,1,1,0,Stable,3,2024,1,146,12500,0,0,2,0
STU_124,2.37,12,3,8,10-15K,1,1,1,0,1,Stable,12,2023,4,37,12500,0,0,1,1
STU_125,2.73,6,1,11,Below 10k,0,1,0,1,0,Stable,3,2024,1,144,8000,0,0,1,0
STU_126,3.42,19,6,14,16-20K,1,1,2,1,0,Stable,3,2024,1,130,18000,0,2,3,0
STU_127,3.11,0,7,0,16-20K,1,1,2,1,0,Stable,2,2024,1,106,18000,0,1,3,1
STU_128,2.83,1,4,13,Below 10k,1,1,0,1,0,Stable,11,2023,4,1,8000,0,0,1,0
STU_129,2.71,5,1,17,16-20K,0,1,2,1,0,Stable,2,2024,1,93,18000,0,0,3,0
STU_130,3.99,11,5,9,Below 10k,1,1,0,2,0,Stable,12,2023,4,57,8000,0,2,2,1
STU_131,2.64,9,7,0,16-20K,0,1,2,1,0,Stable,12,2023,4,54,18000,0,0,3,0
STU_132,3.6,13,5,9,10-15K,0,1,1,2,0,Stable,2,2024,1,100,12500,0,2,3,1
STU_133,2.68,14,4,13,Below 10k,1,1,0,1,0,Stable,2,2024,1,108,8000,0,0,1,0
STU_134,3.09,7,3,8,Below 10k,0,1,0,1,0,Stable,1,2024,1,83,8000,0,1,1,1
STU_135,3.84,9,7,0,16-20K,1,1,2,2,1,Stable,12,2023,4,54,18000,0,2,4,1
STU_136,2.17,1,4,13,16-20K,1,1,2,0,1,Stable,11,2023,4,5,18000,0,0,2,1
STU_137,3.65,19,6,10,10-15K,0,1,1,2,0,Stable,11,2023,4,25,12500,0,2,3,1
STU_138,2.15,5,3,8,16-20K,0,1,2,0,0,Stable,2,2024,1,120,18000,0,0,2,1
STU_139,2.79,6,1,11,16-20K,0,1,2,1,0,Stable,1,2024,1,71,18000,0,0,3,0
STU_140,2.16,5,3,8,16-20K,1,1,2,0,0,Stable,2,2024,1,101,18000,0,0,2,1
STU_141,2.35,2,5,9,Below 10k,0,1,0,0,0,Stable,1,2024,1,77,8000,0,0,0,1
STU_142,3.62,10,7,0,16-20K,0,1,2,2,0,Stable,12,2023,4,55,18000,0,2,4,1
STU_143,3.1,18,1,17,10-15K,1,1,1,1,0,Stable,11,2023,4,26,12500,0,1,2,1
STU_144,3.3,9,2,6,16-20K,1,1,2,1,0,Stable,1,2024,1,79,18000,0,1,3,1
STU_145,3.35,5,3,8,16-20K,1,1,2,1,0,Stable,11,2023,4,11,18000,0,1,3,1
STU_146,2.67,11,5,9,10-15K,1,1,1,1,0,Stable,2,2024,1,102,12500,0,0,2,0
STU_147,3.69,16,6,1,Below 10k,0,1,0,2,1,Stable,11,2023,4,12,8000,0,2,2,1
STU_148,3.21,14,0,16,16-20K,0,1,2,1,0,Stable,12,2023,4,55,18000,0,1,3,1
STU_149,3.07,1,4,13,Below 10k,0,1,0,1,0,Stable,1,2024,1,91,8000,0,1,1,1
STU_150,2.88,0,7,0,Below 10k,1,1,0,1,0,Stable,11,2023,4,22,8000,0,0,1,0
STU_151,2.11,10,7,0,10-15K,1,1,1,0,0,Stable,3,2024,1,127,12500,0,0,1,1
STU_152,3.76,3,2,6,Below 10k,0,1,0,2,0,Stable,1,2024,1,72,8000,0,2,2,1
STU_153,2.18,5,1,17,16-20K,1,1,2,0,1,Stable,2,2024,1,111,18000,0,0,2,1
STU_154,2.64,9,7,0,16-20K,0,1,2,1,0,Stable,1,2024,1,88,18000,0,0,3,0
STU_155,2.36,16,6,12,16-20K,1,1,2,0,1,Stable,2,2024,1,102,18000,0,0,2,1
STU_156,3.4,9,2,6,16-20K,0,1,2,1,0,Stable,11,2023,4,24,18000,0,2,3,0
STU_157,3.29,5,1,18,Below 10k,0,1,0,1,0,Stable,3,2024,1,123,8000,0,1,1,1
STU_158,3.31,3,2,6,16-20K,1,1,2,1,0,Stable,12,2023,4,30,18000,0,1,3,1
STU_159,2.95,13,6,10,16-20K,0,1,2,1,1,Stable,3,2024,1,129,18000,0,0,3,0
STU_160,3.41,0,1,17,10-15K,0,1,1,1,0,Stable,11,2023,4,8,12500,0,2,2,0
STU_161,2.98,8,7,0,16-20K,0,1,2,1,0,Stable,3,2024,1,145,18000,0,0,3,0
STU_162,3.14,14,0,15,16-20K,0,1,2,1,0,Stable,2,2024,1,92,18000,0,1,3,1
STU_163,3.18,9,2,6,10-15K,1,1,1,1,0,Stable,2,2024,1,92,12500,0,1,2,1
STU_164,3.33,0,7,0,10-15K,1,1,1,1,0,Stable,12,2023,4,36,12500,0,1,2,1
STU_165,3.42,18,0,7,16-20K,0,1,2,1,0,Stable,11,2023,4,0,18000,0,2,3,0
STU_166,2.19,14,4,13,10-15K,1,1,1,0,0,Stable,12,2023,4,32,12500,0,0,1,1
STU_167,3.57,6,1,18,16-20K,0,1,2,2,0,Stable,12,2023,4,31,18000,0,2,4,1
STU_168,2.51,10,2,6,Below 10k,0,1,0,1,0,Stable,2,2024,1,94,8000,0,0,1,0
STU_169,3.01,13,5,9,10-15K,1,1,1,1,0,Stable,12,2023,4,52,12500,0,1,2,1
STU_170,3.96,11,5,9,10-15K,1,1,1,2,0,Stable,3,2024,1,140,12500,0,2,3,1
STU_171,3.56,10,2,6,Below 10k,0,1,0,2,0,Stable,2,2024,1,119,8000,0,2,2,1
STU_172,3.11,16,6,3,10-15K,0,1,1,1,0,Stable,11,2023,4,2,12500,0,1,2,1
STU_173,3.35,17,2,6,Below 10k,0,1,0,1,0,Stable,11,2023,4,8,8000,0,1,1,1
STU_174,2.96,7,3,8,16-20K,0,1,2,1,0,Stable,12,2023,4,37,18000,0,0,3,0
STU_175,3.39,13,6,10,10-15K,1,1,1,1,0,Stable,12,2023,4,58,12500,0,1,2,1
STU_176,2.55,18,1,11,16-20K,1,1,2,1,1,Stable,12,2023,4,40,18000,0,0,3,0
STU_177,2.51,10,2,6,16-20K,1,1,2,1,0,Stable,2,2024,1,118,18000,0,0,3,0
STU_178,2.55,15,6,12,10-15K,1,1,1,1,0,Stable,2,2024,1,113,12500,0,0,2,0
STU_179,3.68,13,5,9,10-15K,0,1,1,2,0,Stable,2,2024,1,104,12500,0,2,3,1
STU_180,2.11,15,6,12,10-15K,0,1,1,0,0,Stable,2,2024,1,120,12500,0,0,1,1
STU_181,3.9,18,0,15,Below 10k,0,1,0,2,1,Stable,12,2023,4,39,8000,0,2,2,1
STU_182,2.77,9,2,6,Below 10k,0,1,0,1,0,Stable,3,2024,1,140,8000,0,0,1,0
STU_183,2.56,4,4,13,Below 10k,0,1,0,1,0,Stable,12,2023,4,56,8000,0,0,1,0
STU_184,3.64,7,7,0,16-20K,0,1,2,2,0,Stable,1,2024,1,76,18000,0,2,4,1
STU_185,2.53,7,1,17,16-20K,1,1,2,1,1,Stable,1,2024,1,78,18000,0,0,3,0
STU_186,3.02,11,5,9,Below 10k,1,1,0,1,0,Stable,12,2023,4,50,8000,0,1,1,1
STU_187,2.8,5,1,11,Below 10k,0,1,0,1,0,Stable,2,2024,1,104,8000,0,0,1,0
STU_188,3.02,3,2,6,10-15K,1,1,1,1,0,Stable,2,2024,1,105,12500,0,1,2,1
STU_189,3.78,10,7,0,10-15K,1,1,1,2,1,Stable,2,2024,1,97,12500,0,2,3,1
STU_190,3.86,7,1,17,10-15K,0,1,1,2,0,Stable,1,2024,1,65,12500,0,2,3,1
STU_191,2.57,6,1,17,16-20K,1,1,2,1,0,Stable,2,2024,1,102,18000,0,0,3,0
STU_192,2.6,13,6,1,10-15K,0,1,1,1,0,Stable,1,2024,1,75,12500,0,0,2,0
STU_193,3.34,22,3,8,Below 10k,1,1,0,1,0,Stable,3,2024,1,125,8000,0,1,1,1
STU_194,3.82,18,0,15,10-15K,0,1,1,2,0,Stable,12,2023,4,58,12500,0,2,3,1
STU_195,2.34,13,5,9,10-15K,1,1,1,0,0,Stable,1,2024,1,66,12500,0,0,1,1
STU_196,2.57,19,6,1,Below 10k,0,1,0,1,0,Stable,1,2024,1,72,8000,0,0,1,0
STU_197,2.8,1,4,13,10-15K,0,1,1,1,0,Stable,12,2023,4,49,12500,0,0,2,0
STU_198,3.86,0,1,18,Below 10k,1,1,0,2,0,Stable,12,2023,4,52,8000,0,2,2,1
STU_199,3.23,16,6,1,Below 10k,0,1,0,1,1,Stable,3,2024,1,149,8000,0,1,1,1
STU_200,3.61,16,6,1,16-20K,1,1,2,2,0,Stable,3,2024,1,130,18000,0,2,4,1
STU_201,3.27,12,6,12,10-15K,1,1,1,1,0,Stable,12,2023,4,35,12500,0,1,2,1
STU_202,2.6,7,7,0,Below 10k,0,1,0,1,0,Stable,3,2024,1,122,8000,0,0,1,0
STU_203,2.41,0,7,0,16-20K,0,1,2,0,0,Stable,11,2023,4,1,18000,0,0,2,1
STU_204,2.48,13,5,9,10-15K,0,1,1,0,0,Stable,12,2023,4,46,12500,0,0,1,1
STU_205,2.17,14,4,13,16-20K,0,1,2,0,0,Stable,2,2024,1,107,18000,0,0,2,1
STU_206,2.5,19,6,10,10-15K,0,1,1,1,0,Stable,1,2024,1,70,12500,0,0,2,0
STU_207,3.15,5,3,8,Below 10k,1,1,0,1,0,Stable,3,2024,1,132,8000,0,1,1,1
STU_208,3.4,9,0,5,16-20K,1,1,2,1,1,Stable,3,2024,1,129,18000,0,2,3,0
STU_209,2.9,13,5,9,16-20K,0,1,2,1,0,Stable,11,2023,4,22,18000,0,0,3,0
STU_210,2.91,16,4,13,10-15K,1,1,1,1,0,Stable,12,2023,4,41,12500,0,0,2,0
STU_211,3.81,0,1,17,Below 10k,0,1,0,2,0,Stable,3,2024,1,133,8000,0,2,2,1
STU_212,2.71,22,3,8,10-15K,0,1,1,1,1,Stable,3,2024,1,148,12500,0,0,2,0
STU_213,3.06,17,2,6,Below 10k,0,1,0,1,0,Stable,1,2024,1,90,8000,0,1,1,1
STU_214,3.35,6,6,3,10-15K,1,1,1,1,0,Stable,2,2024,1,120,12500,0,1,2,1
STU_215,2.38,14,0,16,16-20K,1,1,2,0,0,Stable,3,2024,1,123,18000,0,0,2,1
STU_216,2.59,22,3,8,16-20K,0,1,2,1,0,Stable,3,2024,1,134,18000,0,0,3,0
STU_217,3.28,13,6,1,10-15K,0,1,1,1,0,Stable,3,2024,1,127,12500,0,1,2,1
STU_218,2.72,2,5,9,Below 10k,1,1,0,1,0,Stable,2,2024,1,118,8000,0,0,1,0
STU_219,3.93,3,2,6,10-15K,1,1,1,2,0,Stable,3,2024,1,125,12500,0,2,3,1
STU_220,3.04,6,1,18,10-15K,1,1,1,1,0,Stable,2,2024,1,119,12500,0,1,2,1
STU_221,2.94,9,2,6,16-20K,0,1,2,1,0,Stable,11,2023,4,19,18000,0,0,3,0
STU_222,3.65,4,4,13,Below 10k,1,1,0,2,0,Stable,12,2023,4,39,8000,0,2,2,1
STU_223,3.74,3,2,6,10-15K,1,1,1,2,0,Stable,1,2024,1,83,12500,0,2,3,1
STU_224,3.43,22,3,8,10-15K,1,1,1,1,0,Stable,11,2023,4,10,12500,0,2,2,0
STU_225,3.68,16,6,12,Below 10k,1,1,0,2,0,Stable,3,2024,1,135,8000,0,2,2,1
STU_226,2.23,4,4,13,10-15K,0,1,1,0,0,Stable,1,2024,1,73,12500,0,0,1,1
STU_227,2.12,19,6,10,10-15K,0,1,1,0,0,Stable,2,2024,1,117,12500,0,0,1,1
STU_228,3.46,2,5,9,Below 10k,0,1,0,1,0,Stable,1,2024,1,85,8000,0,2,1,0
STU_229,2.59,13,0,4,16-20K,0,1,2,1,0,Stable,12,2023,4,57,18000,0,0,3,0
STU_230,2.94,1,4,13,Below 10k,1,1,0,1,0,Stable,11,2023,4,15,8000,0,0,1,0
STU_231,3.3,0,1,17,16-20K,0,1,2,1,0,Stable,12,2023,4,48,18000,0,1,3,1
STU_232,3.98,9,7,0,16-20K,1,1,2,2,1,Stable,12,2023,4,56,18000,0,2,4,1
STU_233,3.35,16,6,12,Below 10k,1,1,0,1,0,Stable,11,2023,4,9,8000,0,1,1,1
STU_234,3.22,3,2,6,16-20K,1,1,2,1,0,Stable,3,2024,1,131,18000,0,1,3,1
STU_235,3.69,14,0,15,10-15K,1,1,1,2,0,Stable,3,2024,1,121,12500,0,2,3,1
STU_236,3.08,21,0,7,16-20K,0,1,2,1,0,Stable,12,2023,4,49,18000,0,1,3,1
STU_237,3.87,13,5,9,Below 10k,1,1,0,2,0,Stable,2,2024,1,105,8000,0,2,2,1
STU_238,2.9,5,0,2,10-15K,1,1,1,1,1,Stable,1,2024,1,83,12500,0,0,2,0
STU_239,3.24,4,4,13,Below 10k,0,1,0,1,0,Stable,3,2024,1,121,8000,0,1,1,1
STU_240,2.95,16,4,13,Below 10k,1,1,0,1,0,Stable,11,2023,4,29,8000,0,0,1,0
STU_241,2.59,0,1,17,16-20K,1,1,2,1,0,Stable,2,2024,1,120,18000,0,0,3,0
STU_242,3.61,17,2,6,10-15K,1,1,1,2,0,Stable,12,2023,4,50,12500,0,2,3,1
STU_243,2.9,7,3,8,10-15K,0,1,1,1,1,Stable,3,2024,1,134,12500,0,0,2,0
STU_244,3.12,10,2,6,Below 10k,1,1,0,1,0,Stable,12,2023,4,30,8000,0,1,1,1
STU_245,2.65,10,2,6,Below 10k,1,1,0,1,1,Stable,12,2023,4,34,8000,0,0,1,0
STU_246,3.31,5,3,8,Below 10k,0,1,0,1,0,Stable,2,2024,1,100,8000,0,1,1,1
STU_247,3.19,2,5,9,Below 10k,0,1,0,1,0,Stable,12,2023,4,42,8000,0,1,1,1
STU_248,3.9,7,1,18,Below 10k,0,1,0,2,0,Stable,11,2023,4,7,8000,0,2,2,1
STU_249,2.65,9,2,6,10-15K,0,1,1,1,0,Stable,3,2024,1,135,12500,0,0,2,0
STU_250,3.21,7,3,8,Below 10k,0,1,0,1,1,Stable,2,2024,1,111,8000,0,1,1,1
STU_251,2.51,13,5,9,Below 10k,0,1,0,1,1,Stable,11,2023,4,4,8000,0,0,1,0
STU_252,2.75,12,3,8,16-20K,0,1,2,1,0,Stable,11,2023,4,8,18000,0,0,3,0
